condsFile,flankerDirc,targetDirc,corrAns,displays,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,kb.keys,kb.corr,kb.rt,Subject ID,group,age,gender,date,expName,
block2_params.xlsx,0,1,m,incongruent,0,0,0,1,0,0,0,1,[],0,[],5,B,,F,Feb_13_1453,Flanker Task,
block2_params.xlsx,1,1,m,congruent,0,0,0,1,0,1,1,7,m,1,1.3738337099930504,5,B,,F,Feb_13_1453,Flanker Task,
block2_params.xlsx,0,0,z,congruent,0,0,0,1,0,2,2,0,z,1,0.7194254580099368,5,B,,F,Feb_13_1453,Flanker Task,
block2_params.xlsx,0,1,m,incongruent,0,0,0,1,0,3,3,9,m,1,1.464913987001637,5,B,,F,Feb_13_1453,Flanker Task,
block2_params.xlsx,0,0,z,congruent,0,0,0,1,0,4,4,4,z,1,0.9600043800019193,5,B,,F,Feb_13_1453,Flanker Task,
block2_params.xlsx,1,0,z,incongruent,0,0,0,1,0,5,5,10,z,1,0.816738011999405,5,B,,F,Feb_13_1453,Flanker Task,
block2_params.xlsx,1,0,z,incongruent,0,0,0,1,0,6,6,2,z,1,0.615002007005387,5,B,,F,Feb_13_1453,Flanker Task,
block2_params.xlsx,1,0,z,incongruent,0,0,0,1,0,7,7,6,z,1,0.6078680709906621,5,B,,F,Feb_13_1453,Flanker Task,
block2_params.xlsx,0,1,m,incongruent,0,0,0,1,0,8,8,5,m,1,0.6031683530018199,5,B,,F,Feb_13_1453,Flanker Task,
block2_params.xlsx,1,1,m,congruent,0,0,0,1,0,9,9,11,m,1,0.6937867050000932,5,B,,F,Feb_13_1453,Flanker Task,
block2_params.xlsx,0,0,z,congruent,0,0,0,1,0,10,10,8,z,1,0.5133169619948603,5,B,,F,Feb_13_1453,Flanker Task,
block2_params.xlsx,1,1,m,congruent,0,0,0,1,0,11,11,3,m,1,0.4480508869892219,5,B,,F,Feb_13_1453,Flanker Task,
block3_params.xlsx,0,0,z,congruent,0,1,1,2,0,0,0,8,z,1,0.562653847009642,5,B,,F,Feb_13_1453,Flanker Task,
block3_params.xlsx,1,0,z,incongruent,0,1,1,2,0,1,1,6,z,1,0.5412637499975972,5,B,,F,Feb_13_1453,Flanker Task,
block3_params.xlsx,1,0,z,incongruent,0,1,1,2,0,2,2,2,z,1,0.5074993680027546,5,B,,F,Feb_13_1453,Flanker Task,
block3_params.xlsx,0,0,z,congruent,0,1,1,2,0,3,3,4,z,1,0.4464799400011543,5,B,,F,Feb_13_1453,Flanker Task,
block3_params.xlsx,0,1,m,incongruent,0,1,1,2,0,4,4,1,m,1,0.44297870800073724,5,B,,F,Feb_13_1453,Flanker Task,
block3_params.xlsx,1,1,m,congruent,0,1,1,2,0,5,5,3,m,1,0.5085590600065188,5,B,,F,Feb_13_1453,Flanker Task,
block3_params.xlsx,1,1,m,congruent,0,1,1,2,0,6,6,11,m,1,0.4709776520030573,5,B,,F,Feb_13_1453,Flanker Task,
block3_params.xlsx,1,1,m,congruent,0,1,1,2,0,7,7,7,m,1,0.4940430780116003,5,B,,F,Feb_13_1453,Flanker Task,
block3_params.xlsx,0,0,z,congruent,0,1,1,2,0,8,8,0,z,1,0.5159957529976964,5,B,,F,Feb_13_1453,Flanker Task,
block3_params.xlsx,1,0,z,incongruent,0,1,1,2,0,9,9,10,z,1,0.5226450500049395,5,B,,F,Feb_13_1453,Flanker Task,
block3_params.xlsx,0,1,m,incongruent,0,1,1,2,0,10,10,5,m,1,0.4183519759972114,5,B,,F,Feb_13_1453,Flanker Task,
block3_params.xlsx,0,1,m,incongruent,0,1,1,2,0,11,11,9,m,1,0.5231656429969007,5,B,,F,Feb_13_1453,Flanker Task,
block1_params.xlsx,0,1,m,incongruent,0,2,2,0,0,0,0,9,m,1,0.45729371199558955,5,B,,F,Feb_13_1453,Flanker Task,
block1_params.xlsx,0,0,z,congruent,0,2,2,0,0,1,1,0,z,1,0.6095527819998097,5,B,,F,Feb_13_1453,Flanker Task,
block1_params.xlsx,1,0,z,incongruent,0,2,2,0,0,2,2,6,z,1,0.580184525999357,5,B,,F,Feb_13_1453,Flanker Task,
block1_params.xlsx,1,1,m,congruent,0,2,2,0,0,3,3,11,m,1,0.4813364700094098,5,B,,F,Feb_13_1453,Flanker Task,
block1_params.xlsx,0,1,m,incongruent,0,2,2,0,0,4,4,5,m,1,0.6214057479955954,5,B,,F,Feb_13_1453,Flanker Task,
block1_params.xlsx,0,1,m,incongruent,0,2,2,0,0,5,5,1,m,1,0.4789008299994748,5,B,,F,Feb_13_1453,Flanker Task,
block1_params.xlsx,0,0,z,congruent,0,2,2,0,0,6,6,8,z,1,0.5537147290015128,5,B,,F,Feb_13_1453,Flanker Task,
block1_params.xlsx,1,0,z,incongruent,0,2,2,0,0,7,7,2,z,1,0.5984422100009397,5,B,,F,Feb_13_1453,Flanker Task,
block1_params.xlsx,0,0,z,congruent,0,2,2,0,0,8,8,4,z,1,0.5636944779980695,5,B,,F,Feb_13_1453,Flanker Task,
block1_params.xlsx,1,0,z,incongruent,0,2,2,0,0,9,9,10,z,1,0.5114686989982147,5,B,,F,Feb_13_1453,Flanker Task,
block1_params.xlsx,1,1,m,congruent,0,2,2,0,0,10,10,7,m,1,0.45549195700732525,5,B,,F,Feb_13_1453,Flanker Task,
block1_params.xlsx,1,1,m,congruent,0,2,2,0,0,11,11,3,m,1,0.4335563060012646,5,B,,F,Feb_13_1453,Flanker Task,
