condsFile,flankerDirc,targetDirc,corrAns,displays,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,kb.keys,kb.corr,kb.rt,Subject ID,group,age,gender,date,expName,
block3_params.xlsx,0,1,m,incongruent,0,0,0,2,0,0,0,1,z,0,1.0531981879976229,098A8,A,18,F,Feb_24_1433,Flanker Task,
block3_params.xlsx,0,0,z,congruent,0,0,0,2,0,1,1,8,z,1,0.8549078479991294,098A8,A,18,F,Feb_24_1433,Flanker Task,
block3_params.xlsx,1,1,m,congruent,0,0,0,2,0,2,2,7,m,1,0.5188719100042363,098A8,A,18,F,Feb_24_1433,Flanker Task,
block3_params.xlsx,1,1,m,congruent,0,0,0,2,0,3,3,11,m,1,0.42911857300350675,098A8,A,18,F,Feb_24_1433,Flanker Task,
block3_params.xlsx,0,0,z,congruent,0,0,0,2,0,4,4,0,z,1,0.5511631150002358,098A8,A,18,F,Feb_24_1433,Flanker Task,
block3_params.xlsx,0,1,m,incongruent,0,0,0,2,0,5,5,5,m,1,0.4569925339965266,098A8,A,18,F,Feb_24_1433,Flanker Task,
block3_params.xlsx,1,1,m,congruent,0,0,0,2,0,6,6,3,m,1,0.5798276170025929,098A8,A,18,F,Feb_24_1433,Flanker Task,
block3_params.xlsx,0,1,m,incongruent,0,0,0,2,0,7,7,9,m,1,0.5397432969984948,098A8,A,18,F,Feb_24_1433,Flanker Task,
block3_params.xlsx,1,0,z,incongruent,0,0,0,2,0,8,8,10,z,1,0.5495653780017165,098A8,A,18,F,Feb_24_1433,Flanker Task,
block3_params.xlsx,0,0,z,congruent,0,0,0,2,0,9,9,4,z,1,0.6475174770021113,098A8,A,18,F,Feb_24_1433,Flanker Task,
block3_params.xlsx,1,0,z,incongruent,0,0,0,2,0,10,10,6,z,1,0.48700156300037634,098A8,A,18,F,Feb_24_1433,Flanker Task,
block3_params.xlsx,1,0,z,incongruent,0,0,0,2,0,11,11,2,z,1,0.43863889000203926,098A8,A,18,F,Feb_24_1433,Flanker Task,
block2_params.xlsx,1,0,z,incongruent,0,1,1,1,0,0,0,10,z,1,0.4913338270052918,098A8,A,18,F,Feb_24_1433,Flanker Task,
block2_params.xlsx,0,0,z,congruent,0,1,1,1,0,1,1,8,z,1,0.46804630699625704,098A8,A,18,F,Feb_24_1433,Flanker Task,
block2_params.xlsx,0,0,z,congruent,0,1,1,1,0,2,2,4,z,1,0.46683258000120986,098A8,A,18,F,Feb_24_1433,Flanker Task,
block2_params.xlsx,1,0,z,incongruent,0,1,1,1,0,3,3,2,z,1,0.40317225100443466,098A8,A,18,F,Feb_24_1433,Flanker Task,
block2_params.xlsx,0,1,m,incongruent,0,1,1,1,0,4,4,9,m,1,0.5077909120009281,098A8,A,18,F,Feb_24_1433,Flanker Task,
block2_params.xlsx,0,0,z,congruent,0,1,1,1,0,5,5,0,z,1,0.4411350950031192,098A8,A,18,F,Feb_24_1433,Flanker Task,
block2_params.xlsx,1,0,z,incongruent,0,1,1,1,0,6,6,6,z,1,0.46041559999866877,098A8,A,18,F,Feb_24_1433,Flanker Task,
block2_params.xlsx,1,1,m,congruent,0,1,1,1,0,7,7,11,m,1,0.4708781219960656,098A8,A,18,F,Feb_24_1433,Flanker Task,
