condsFile,flankerDirc,targetDirc,corrAns,displays,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,kb.keys,kb.corr,kb.rt,Subject ID,group,age,gender,date,expName,
block1_params.xlsx,0,1,m,incongruent,0,0,0,0,0,0,0,1,z,0,0.1803381470090244,0B9D1,A,19,F,Mar_05_1306,Flanker Task,
block1_params.xlsx,0,0,z,congruent,0,0,0,0,0,1,1,0,NaN,0,NaN,0B9D1,A,19,F,Mar_05_1306,Flanker Task,
block1_params.xlsx,0,1,m,incongruent,0,0,0,0,0,2,2,9,NaN,0,NaN,0B9D1,A,19,F,Mar_05_1306,Flanker Task,
block1_params.xlsx,1,0,z,incongruent,0,0,0,0,0,3,3,6,z,1,0.49568038500729017,0B9D1,A,19,F,Mar_05_1306,Flanker Task,
block1_params.xlsx,0,0,z,congruent,0,0,0,0,0,4,4,8,z,1,0.33133596800325904,0B9D1,A,19,F,Mar_05_1306,Flanker Task,
block1_params.xlsx,1,0,z,incongruent,0,0,0,0,0,5,5,10,z,1,0.6424461040005554,0B9D1,A,19,F,Mar_05_1306,Flanker Task,
block1_params.xlsx,1,0,z,incongruent,0,0,0,0,0,6,6,2,z,1,0.47218317599617876,0B9D1,A,19,F,Mar_05_1306,Flanker Task,
block1_params.xlsx,1,1,m,congruent,0,0,0,0,0,7,7,3,m,1,0.40406025599804707,0B9D1,A,19,F,Mar_05_1306,Flanker Task,
block1_params.xlsx,0,1,m,incongruent,0,0,0,0,0,8,8,5,m,1,0.5142484829993919,0B9D1,A,19,F,Mar_05_1306,Flanker Task,
block1_params.xlsx,1,1,m,congruent,0,0,0,0,0,9,9,7,m,1,0.3785846669925377,0B9D1,A,19,F,Mar_05_1306,Flanker Task,
block1_params.xlsx,1,1,m,congruent,0,0,0,0,0,10,10,11,m,1,0.3839274029887747,0B9D1,A,19,F,Mar_05_1306,Flanker Task,
block1_params.xlsx,0,0,z,congruent,0,0,0,0,0,11,11,4,z,1,0.33423207500891294,0B9D1,A,19,F,Mar_05_1306,Flanker Task,
block3_params.xlsx,0,1,m,incongruent,0,1,1,2,0,0,0,5,m,1,0.3490559799975017,0B9D1,A,19,F,Mar_05_1306,Flanker Task,
block3_params.xlsx,1,1,m,congruent,0,1,1,2,0,1,1,7,m,1,0.3855779660079861,0B9D1,A,19,F,Mar_05_1306,Flanker Task,
block3_params.xlsx,1,0,z,incongruent,0,1,1,2,0,2,2,6,z,1,0.301147101999959,0B9D1,A,19,F,Mar_05_1306,Flanker Task,
block3_params.xlsx,0,0,z,congruent,0,1,1,2,0,3,3,4,z,1,0.4748523239977658,0B9D1,A,19,F,Mar_05_1306,Flanker Task,
block3_params.xlsx,0,1,m,incongruent,0,1,1,2,0,4,4,9,m,1,0.3304499919904629,0B9D1,A,19,F,Mar_05_1306,Flanker Task,
block3_params.xlsx,0,0,z,congruent,0,1,1,2,0,5,5,8,z,1,0.338229840999702,0B9D1,A,19,F,Mar_05_1306,Flanker Task,
block3_params.xlsx,1,0,z,incongruent,0,1,1,2,0,6,6,10,z,1,0.4784920989914099,0B9D1,A,19,F,Mar_05_1306,Flanker Task,
